run_utc,fichier,horizon_min,pas_min,energie_prevue_h,energie_mesuree_h,mae,rmse
2025-04-14T18:00:00Z,previsions/2025-04/pv_prev_20250414T18Z.csv.gz,1440,1,7.824,7.403,0.0372,0.0502
2025-04-15T00:00:00Z,previsions/2025-04/pv_prev_20250415T00Z.csv.gz,1440,1,7.045,7.403,0.0276,0.0347
2025-04-15T06:00:00Z,previsions/2025-04/pv_prev_20250415T06Z.csv.gz,1440,1,7.453,7.409,0.0092,0.0123
2025-04-15T12:00:00Z,previsions/2025-04/pv_prev_20250415T12Z.csv.gz,1440,1,7.799,7.590,0.0228,0.0318
2025-04-15T18:00:00Z,previsions/2025-04/pv_prev_20250415T18Z.csv.gz,1440,1,6.502,7.439,0.0716,0.0860
2025-04-16T00:00:00Z,previsions/2025-04/pv_prev_20250416T00Z.csv.gz,1440,1,5.544,7.440,0.1445,0.1726
2025-04-16T06:00:00Z,previsions/2025-04/pv_prev_20250416T06Z.csv.gz,1440,1,7.223,7.410,0.0158,0.0215
2025-04-16T12:00:00Z,previsions/2025-04/pv_prev_20250416T12Z.csv.gz,1440,1,7.819,5.472,0.1787,0.2640
2025-04-16T18:00:00Z,previsions/2025-04/pv_prev_20250416T18Z.csv.gz,1440,1,4.356,3.503,0.0923,0.1354
2025-04-17T00:00:00Z,previsions/2025-04/pv_prev_20250417T00Z.csv.gz,1440,1,3.501,3.501,0.0506,0.0719
2025-04-17T06:00:00Z,previsions/2025-04/pv_prev_20250417T06Z.csv.gz,1440,1,4.705,3.494,0.0920,0.1191
2025-04-17T12:00:00Z,previsions/2025-04/pv_prev_20250417T12Z.csv.gz,1440,1,1.967,3.813,0.1446,0.2088
2025-04-17T18:00:00Z,previsions/2025-04/pv_prev_20250417T18Z.csv.gz,1440,1,3.572,4.322,0.0783,0.1034
2025-04-18T00:00:00Z,previsions/2025-04/pv_prev_20250418T00Z.csv.gz,1440,1,3.056,4.323,0.1099,0.1506
2025-04-18T06:00:00Z,previsions/2025-04/pv_prev_20250418T06Z.csv.gz,1440,1,4.406,4.365,0.0318,0.0622
2025-04-18T12:00:00Z,previsions/2025-04/pv_prev_20250418T12Z.csv.gz,1440,1,4.674,5.677,0.0952,0.1259
2025-04-18T18:00:00Z,previsions/2025-04/pv_prev_20250418T18Z.csv.gz,1440,1,7.861,6.783,0.0813,0.0963
2025-04-19T00:00:00Z,previsions/2025-04/pv_prev_20250419T00Z.csv.gz,1440,1,7.408,6.784,0.0474,0.0571
2025-04-19T06:00:00Z,previsions/2025-04/pv_prev_20250419T06Z.csv.gz,1440,1,7.297,6.792,0.0383,0.0494
2025-04-19T12:00:00Z,previsions/2025-04/pv_prev_20250419T12Z.csv.gz,1440,1,5.592,7.194,0.1206,0.1699
2025-04-19T18:00:00Z,previsions/2025-04/pv_prev_20250419T18Z.csv.gz,1440,1,7.957,7.570,0.0293,0.0366
2025-04-20T00:00:00Z,previsions/2025-04/pv_prev_20250420T00Z.csv.gz,1440,1,7.752,7.570,0.0191,0.0247
2025-04-20T06:00:00Z,previsions/2025-04/pv_prev_20250420T06Z.csv.gz,1440,1,7.689,7.573,0.0122,0.0162
2025-04-20T12:00:00Z,previsions/2025-04/pv_prev_20250420T12Z.csv.gz,1440,1,7.933,7.640,0.0220,0.0277
2025-04-20T18:00:00Z,previsions/2025-04/pv_prev_20250420T18Z.csv.gz,1440,1,7.956,7.756,0.0159,0.0222
2025-04-21T00:00:00Z,previsions/2025-04/pv_prev_20250421T00Z.csv.gz,1440,1,6.648,7.756,0.0831,0.0972
2025-04-21T06:00:00Z,previsions/2025-04/pv_prev_20250421T06Z.csv.gz,1440,1,7.744,7.758,0.0089,0.0132
2025-04-21T12:00:00Z,previsions/2025-04/pv_prev_20250421T12Z.csv.gz,1440,1,7.881,7.632,0.0218,0.0314
2025-04-21T18:00:00Z,previsions/2025-04/pv_prev_20250421T18Z.csv.gz,1440,1,6.893,7.511,0.0462,0.0617
2025-04-22T00:00:00Z,previsions/2025-04/pv_prev_20250422T00Z.csv.gz,1440,1,7.232,7.511,0.0235,0.0322
2025-04-22T06:00:00Z,previsions/2025-04/pv_prev_20250422T06Z.csv.gz,1440,1,7.845,7.512,0.0270,0.0369
2025-04-22T12:00:00Z,previsions/2025-04/pv_prev_20250422T12Z.csv.gz,1440,1,7.719,7.314,0.0305,0.0427
2025-04-22T18:00:00Z,previsions/2025-04/pv_prev_20250422T18Z.csv.gz,1440,1,7.950,7.086,0.0644,0.0770
2025-04-23T00:00:00Z,previsions/2025-04/pv_prev_20250423T00Z.csv.gz,1440,1,7.943,7.087,0.0637,0.0760
2025-04-23T06:00:00Z,previsions/2025-04/pv_prev_20250423T06Z.csv.gz,1440,1,6.579,7.087,0.0379,0.0489
2025-04-23T12:00:00Z,previsions/2025-04/pv_prev_20250423T12Z.csv.gz,1440,1,7.231,6.987,0.0189,0.0316
2025-04-23T18:00:00Z,previsions/2025-04/pv_prev_20250423T18Z.csv.gz,1440,1,7.075,6.946,0.0222,0.0333
2025-04-24T00:00:00Z,previsions/2025-04/pv_prev_20250424T00Z.csv.gz,1440,1,7.838,6.947,0.0660,0.0793
2025-04-24T06:00:00Z,previsions/2025-04/pv_prev_20250424T06Z.csv.gz,1440,1,6.508,6.952,0.0346,0.0471
2025-04-24T12:00:00Z,previsions/2025-04/pv_prev_20250424T12Z.csv.gz,1440,1,7.399,7.259,0.0208,0.0273
2025-04-24T18:00:00Z,previsions/2025-04/pv_prev_20250424T18Z.csv.gz,1440,1,5.425,7.460,0.1506,0.1744
2025-04-25T00:00:00Z,previsions/2025-04/pv_prev_20250425T00Z.csv.gz,1440,1,7.761,7.461,0.0225,0.0307
2025-04-25T06:00:00Z,previsions/2025-04/pv_prev_20250425T06Z.csv.gz,1440,1,6.952,7.461,0.0378,0.0493
2025-04-25T12:00:00Z,previsions/2025-04/pv_prev_20250425T12Z.csv.gz,1440,1,6.998,7.150,0.0219,0.0330
2025-04-25T18:00:00Z,previsions/2025-04/pv_prev_20250425T18Z.csv.gz,1440,1,6.742,6.841,0.0234,0.0334
2025-04-26T00:00:00Z,previsions/2025-04/pv_prev_20250426T00Z.csv.gz,1440,1,7.199,6.842,0.0272,0.0393
2025-04-26T06:00:00Z,previsions/2025-04/pv_prev_20250426T06Z.csv.gz,1440,1,5.868,6.844,0.0717,0.0858
2025-04-26T12:00:00Z,previsions/2025-04/pv_prev_20250426T12Z.csv.gz,1440,1,7.044,6.620,0.0348,0.0521
2025-04-26T18:00:00Z,previsions/2025-04/pv_prev_20250426T18Z.csv.gz,1440,1,7.692,6.739,0.0700,0.0814
2025-04-27T00:00:00Z,previsions/2025-04/pv_prev_20250427T00Z.csv.gz,1440,1,7.916,6.739,0.0864,0.1039
2025-04-27T06:00:00Z,previsions/2025-04/pv_prev_20250427T06Z.csv.gz,1440,1,7.091,6.747,0.0253,0.0323
2025-04-27T12:00:00Z,previsions/2025-04/pv_prev_20250427T12Z.csv.gz,1440,1,7.491,7.262,0.0171,0.0263
2025-04-27T18:00:00Z,previsions/2025-04/pv_prev_20250427T18Z.csv.gz,1440,1,6.795,7.391,0.0445,0.0649
2025-04-28T00:00:00Z,previsions/2025-04/pv_prev_20250428T00Z.csv.gz,1440,1,7.618,7.393,0.0217,0.0327
2025-04-28T06:00:00Z,previsions/2025-04/pv_prev_20250428T06Z.csv.gz,1440,1,7.424,7.314,0.0087,0.0126
2025-04-28T12:00:00Z,previsions/2025-04/pv_prev_20250428T12Z.csv.gz,1440,1,4.057,3.784,0.0229,0.0286
2025-04-28T18:00:00Z,previsions/2025-04/pv_prev_20250428T18Z.csv.gz,1440,1,1.466,1.373,0.0257,0.0340
2025-04-29T00:00:00Z,previsions/2025-04/pv_prev_20250429T00Z.csv.gz,1440,1,1.371,1.366,0.0227,0.0313
2025-04-29T06:00:00Z,previsions/2025-04/pv_prev_20250429T06Z.csv.gz,1440,1,1.324,1.369,0.0110,0.0159
2025-04-29T12:00:00Z,previsions/2025-04/pv_prev_20250429T12Z.csv.gz,1440,1,1.365,1.337,0.0165,0.0241
2025-04-29T18:00:00Z,previsions/2025-04/pv_prev_20250429T18Z.csv.gz,1440,1,0.568,1.034,0.0342,0.0435
2025-04-30T00:00:00Z,previsions/2025-04/pv_prev_20250430T00Z.csv.gz,1440,1,1.028,1.034,0.0164,0.0239
2025-04-30T06:00:00Z,previsions/2025-04/pv_prev_20250430T06Z.csv.gz,1440,1,1.020,1.104,0.0157,0.0236
2025-04-30T12:00:00Z,previsions/2025-04/pv_prev_20250430T12Z.csv.gz,1440,1,2.609,3.356,0.0570,0.0898
2025-04-30T18:00:00Z,previsions/2025-04/pv_prev_20250430T18Z.csv.gz,1440,1,4.669,4.731,0.0484,0.0621
2025-05-01T00:00:00Z,previsions/2025-05/pv_prev_20250501T00Z.csv.gz,1440,1,4.965,4.736,0.0408,0.0574
2025-05-01T06:00:00Z,previsions/2025-05/pv_prev_20250501T06Z.csv.gz,1440,1,5.078,4.756,0.0424,0.0588
2025-05-01T12:00:00Z,previsions/2025-05/pv_prev_20250501T12Z.csv.gz,1440,1,6.322,6.045,0.0384,0.0572
2025-05-01T18:00:00Z,previsions/2025-05/pv_prev_20250501T18Z.csv.gz,1440,1,4.746,7.622,0.2091,0.2559
2025-05-02T00:00:00Z,previsions/2025-05/pv_prev_20250502T00Z.csv.gz,1440,1,7.025,7.625,0.0477,0.0683
2025-05-02T06:00:00Z,previsions/2025-05/pv_prev_20250502T06Z.csv.gz,1440,1,8.044,7.568,0.0380,0.0610
2025-05-02T12:00:00Z,previsions/2025-05/pv_prev_20250502T12Z.csv.gz,1440,1,4.774,4.702,0.0182,0.0270
2025-05-02T18:00:00Z,previsions/2025-05/pv_prev_20250502T18Z.csv.gz,1440,1,2.260,2.420,0.0178,0.0233
2025-05-03T00:00:00Z,previsions/2025-05/pv_prev_20250503T00Z.csv.gz,1440,1,2.499,2.415,0.0118,0.0167
2025-05-03T06:00:00Z,previsions/2025-05/pv_prev_20250503T06Z.csv.gz,1440,1,2.071,2.397,0.0237,0.0297
2025-05-03T12:00:00Z,previsions/2025-05/pv_prev_20250503T12Z.csv.gz,1440,1,2.589,2.365,0.0187,0.0290
2025-05-03T18:00:00Z,previsions/2025-05/pv_prev_20250503T18Z.csv.gz,1440,1,1.921,2.393,0.0356,0.0457
2025-05-04T00:00:00Z,previsions/2025-05/pv_prev_20250504T00Z.csv.gz,1440,1,2.051,2.391,0.0260,0.0342
2025-05-04T06:00:00Z,previsions/2025-05/pv_prev_20250504T06Z.csv.gz,1440,1,2.163,2.398,0.0184,0.0242
2025-05-04T12:00:00Z,previsions/2025-05/pv_prev_20250504T12Z.csv.gz,1440,1,2.394,2.367,0.0196,0.0264
2025-05-04T18:00:00Z,previsions/2025-05/pv_prev_20250504T18Z.csv.gz,1440,1,1.813,1.784,0.0139,0.0209
2025-05-05T00:00:00Z,previsions/2025-05/pv_prev_20250505T00Z.csv.gz,1440,1,1.918,1.784,0.0146,0.0219
2025-05-05T06:00:00Z,previsions/2025-05/pv_prev_20250505T06Z.csv.gz,1440,1,1.833,1.866,0.0107,0.0158
2025-05-05T12:00:00Z,previsions/2025-05/pv_prev_20250505T12Z.csv.gz,1440,1,3.404,4.823,0.1026,0.1529
2025-05-05T18:00:00Z,previsions/2025-05/pv_prev_20250505T18Z.csv.gz,1440,1,7.302,7.548,0.0224,0.0309
2025-05-06T00:00:00Z,previsions/2025-05/pv_prev_20250506T00Z.csv.gz,1440,1,7.552,7.559,0.0169,0.0233
2025-05-06T06:00:00Z,previsions/2025-05/pv_prev_20250506T06Z.csv.gz,1440,1,6.794,7.561,0.0547,0.0689
2025-05-06T12:00:00Z,previsions/2025-05/pv_prev_20250506T12Z.csv.gz,1440,1,7.187,7.361,0.0135,0.0209
2025-05-06T18:00:00Z,previsions/2025-05/pv_prev_20250506T18Z.csv.gz,1440,1,8.187,7.107,0.0770,0.0954
2025-05-07T00:00:00Z,previsions/2025-05/pv_prev_20250507T00Z.csv.gz,1440,1,6.258,7.108,0.0604,0.0726
2025-05-07T06:00:00Z,previsions/2025-05/pv_prev_20250507T06Z.csv.gz,1440,1,7.662,7.110,0.0394,0.0499
2025-05-07T12:00:00Z,previsions/2025-05/pv_prev_20250507T12Z.csv.gz,1440,1,6.518,7.306,0.0572,0.0905
2025-05-07T18:00:00Z,previsions/2025-05/pv_prev_20250507T18Z.csv.gz,1440,1,7.012,7.630,0.0440,0.0543
2025-05-08T00:00:00Z,previsions/2025-05/pv_prev_20250508T00Z.csv.gz,1440,1,8.225,7.631,0.0424,0.0524
2025-05-08T06:00:00Z,previsions/2025-05/pv_prev_20250508T06Z.csv.gz,1440,1,7.071,7.634,0.0399,0.0491
2025-05-08T12:00:00Z,previsions/2025-05/pv_prev_20250508T12Z.csv.gz,1440,1,8.178,7.441,0.0524,0.0702
2025-05-08T18:00:00Z,previsions/2025-05/pv_prev_20250508T18Z.csv.gz,1440,1,8.183,7.191,0.0704,0.0874
2025-05-09T00:00:00Z,previsions/2025-05/pv_prev_20250509T00Z.csv.gz,1440,1,8.223,7.192,0.0732,0.0904
2025-05-09T06:00:00Z,previsions/2025-05/pv_prev_20250509T06Z.csv.gz,1440,1,7.531,7.142,0.0277,0.0344
2025-05-09T12:00:00Z,previsions/2025-05/pv_prev_20250509T12Z.csv.gz,1440,1,7.289,5.868,0.1014,0.1667
2025-05-09T18:00:00Z,previsions/2025-05/pv_prev_20250509T18Z.csv.gz,1440,1,5.344,5.404,0.0382,0.0567
2025-05-10T00:00:00Z,previsions/2025-05/pv_prev_20250510T00Z.csv.gz,1440,1,6.953,5.405,0.1105,0.1510
2025-05-10T06:00:00Z,previsions/2025-05/pv_prev_20250510T06Z.csv.gz,1440,1,6.386,5.462,0.0663,0.0894
2025-05-10T12:00:00Z,previsions/2025-05/pv_prev_20250510T12Z.csv.gz,1440,1,7.343,7.326,0.0117,0.0192
2025-05-10T18:00:00Z,previsions/2025-05/pv_prev_20250510T18Z.csv.gz,1440,1,7.150,8.201,0.0742,0.0914
2025-05-11T00:00:00Z,previsions/2025-05/pv_prev_20250511T00Z.csv.gz,1440,1,8.312,8.202,0.0117,0.0182
2025-05-11T06:00:00Z,previsions/2025-05/pv_prev_20250511T06Z.csv.gz,1440,1,7.791,8.205,0.0292,0.0357
2025-05-11T12:00:00Z,previsions/2025-05/pv_prev_20250511T12Z.csv.gz,1440,1,7.362,8.228,0.0610,0.0962
2025-05-11T18:00:00Z,previsions/2025-05/pv_prev_20250511T18Z.csv.gz,1440,1,8.266,8.287,0.0081,0.0125
2025-05-12T00:00:00Z,previsions/2025-05/pv_prev_20250512T00Z.csv.gz,1440,1,8.365,8.288,0.0098,0.0141
2025-05-12T06:00:00Z,previsions/2025-05/pv_prev_20250512T06Z.csv.gz,1440,1,7.938,8.290,0.0258,0.0365
2025-05-12T12:00:00Z,previsions/2025-05/pv_prev_20250512T12Z.csv.gz,1440,1,8.324,8.072,0.0186,0.0323
2025-05-12T18:00:00Z,previsions/2025-05/pv_prev_20250512T18Z.csv.gz,1440,1,8.289,7.936,0.0253,0.0379
2025-05-13T00:00:00Z,previsions/2025-05/pv_prev_20250513T00Z.csv.gz,1440,1,7.988,7.937,0.0142,0.0222
2025-05-13T06:00:00Z,previsions/2025-05/pv_prev_20250513T06Z.csv.gz,1440,1,7.473,7.937,0.0326,0.0415
2025-05-13T12:00:00Z,previsions/2025-05/pv_prev_20250513T12Z.csv.gz,1440,1,8.164,7.747,0.0371,0.0552
2025-05-13T18:00:00Z,previsions/2025-05/pv_prev_20250513T18Z.csv.gz,1440,1,7.324,7.604,0.0231,0.0307
2025-05-14T00:00:00Z,previsions/2025-05/pv_prev_20250514T00Z.csv.gz,1440,1,8.360,7.604,0.0531,0.0681
2025-05-14T06:00:00Z,previsions/2025-05/pv_prev_20250514T06Z.csv.gz,1440,1,7.115,7.609,0.0344,0.0427
2025-05-14T12:00:00Z,previsions/2025-05/pv_prev_20250514T12Z.csv.gz,1440,1,7.653,7.634,0.0193,0.0245
2025-05-14T18:00:00Z,previsions/2025-05/pv_prev_20250514T18Z.csv.gz,1440,1,7.603,7.694,0.0197,0.0264
2025-05-15T00:00:00Z,previsions/2025-05/pv_prev_20250515T00Z.csv.gz,1440,1,7.847,7.695,0.0167,0.0230
2025-05-15T06:00:00Z,previsions/2025-05/pv_prev_20250515T06Z.csv.gz,1440,1,7.817,7.675,0.0109,0.0156
2025-05-15T12:00:00Z,previsions/2025-05/pv_prev_20250515T12Z.csv.gz,1440,1,4.878,6.077,0.0882,0.1433
2025-05-15T18:00:00Z,previsions/2025-05/pv_prev_20250515T18Z.csv.gz,1440,1,3.958,4.690,0.0688,0.0902
2025-05-16T00:00:00Z,previsions/2025-05/pv_prev_20250516T00Z.csv.gz,1440,1,3.389,4.685,0.1012,0.1243
2025-05-16T06:00:00Z,previsions/2025-05/pv_prev_20250516T06Z.csv.gz,1440,1,5.165,4.666,0.0447,0.0698
2025-05-16T12:00:00Z,previsions/2025-05/pv_prev_20250516T12Z.csv.gz,1440,1,4.134,4.907,0.0787,0.1146
2025-05-16T18:00:00Z,previsions/2025-05/pv_prev_20250516T18Z.csv.gz,1440,1,4.198,4.733,0.0555,0.0755
2025-05-17T00:00:00Z,previsions/2025-05/pv_prev_20250517T00Z.csv.gz,1440,1,4.542,4.735,0.0425,0.0561
2025-05-17T06:00:00Z,previsions/2025-05/pv_prev_20250517T06Z.csv.gz,1440,1,4.112,4.715,0.0459,0.0582
2025-05-17T12:00:00Z,previsions/2025-05/pv_prev_20250517T12Z.csv.gz,1440,1,4.786,3.717,0.0740,0.0895
2025-05-17T18:00:00Z,previsions/2025-05/pv_prev_20250517T18Z.csv.gz,1440,1,2.211,3.431,0.0849,0.1028
2025-05-18T00:00:00Z,previsions/2025-05/pv_prev_20250518T00Z.csv.gz,1440,1,2.575,3.424,0.0594,0.0730
2025-05-18T06:00:00Z,previsions/2025-05/pv_prev_20250518T06Z.csv.gz,1440,1,3.492,3.488,0.0119,0.0191
2025-05-18T12:00:00Z,previsions/2025-05/pv_prev_20250518T12Z.csv.gz,1440,1,6.125,5.936,0.0207,0.0313
2025-05-18T18:00:00Z,previsions/2025-05/pv_prev_20250518T18Z.csv.gz,1440,1,7.451,7.858,0.0288,0.0391
2025-05-19T00:00:00Z,previsions/2025-05/pv_prev_20250519T00Z.csv.gz,1440,1,7.687,7.872,0.0196,0.0282
2025-05-19T06:00:00Z,previsions/2025-05/pv_prev_20250519T06Z.csv.gz,1440,1,7.218,7.859,0.0447,0.0560
2025-05-19T12:00:00Z,previsions/2025-05/pv_prev_20250519T12Z.csv.gz,1440,1,6.373,7.025,0.0589,0.1041
2025-05-19T18:00:00Z,previsions/2025-05/pv_prev_20250519T18Z.csv.gz,1440,1,6.226,5.941,0.0385,0.0704
2025-05-20T00:00:00Z,previsions/2025-05/pv_prev_20250520T00Z.csv.gz,1440,1,6.149,5.938,0.0272,0.0554
2025-05-20T06:00:00Z,previsions/2025-05/pv_prev_20250520T06Z.csv.gz,1440,1,5.542,5.942,0.0377,0.0579
2025-05-20T12:00:00Z,previsions/2025-05/pv_prev_20250520T12Z.csv.gz,1440,1,4.993,6.237,0.1249,0.1810
2025-05-20T18:00:00Z,previsions/2025-05/pv_prev_20250520T18Z.csv.gz,1440,1,8.065,6.874,0.0819,0.1104
2025-05-21T00:00:00Z,previsions/2025-05/pv_prev_20250521T00Z.csv.gz,1440,1,6.689,6.878,0.0247,0.0381
2025-05-21T06:00:00Z,previsions/2025-05/pv_prev_20250521T06Z.csv.gz,1440,1,7.241,6.820,0.0347,0.0523
2025-05-21T12:00:00Z,previsions/2025-05/pv_prev_20250521T12Z.csv.gz,1440,1,5.821,5.204,0.0485,0.0812
2025-05-21T18:00:00Z,previsions/2025-05/pv_prev_20250521T18Z.csv.gz,1440,1,3.105,4.327,0.0871,0.1073
2025-05-22T00:00:00Z,previsions/2025-05/pv_prev_20250522T00Z.csv.gz,1440,1,4.489,4.320,0.0450,0.0651
2025-05-22T06:00:00Z,previsions/2025-05/pv_prev_20250522T06Z.csv.gz,1440,1,5.275,4.373,0.0622,0.0844
2025-05-22T12:00:00Z,previsions/2025-05/pv_prev_20250522T12Z.csv.gz,1440,1,3.183,4.689,0.1084,0.1460
2025-05-22T18:00:00Z,previsions/2025-05/pv_prev_20250522T18Z.csv.gz,1440,1,4.101,4.397,0.0473,0.0751
2025-05-23T00:00:00Z,previsions/2025-05/pv_prev_20250523T00Z.csv.gz,1440,1,5.585,4.393,0.0823,0.1142
2025-05-23T06:00:00Z,previsions/2025-05/pv_prev_20250523T06Z.csv.gz,1440,1,4.424,4.418,0.0539,0.0960
2025-05-23T12:00:00Z,previsions/2025-05/pv_prev_20250523T12Z.csv.gz,1440,1,6.392,6.291,0.0197,0.0300
2025-05-23T18:00:00Z,previsions/2025-05/pv_prev_20250523T18Z.csv.gz,1440,1,8.273,7.676,0.0413,0.0536
2025-05-24T00:00:00Z,previsions/2025-05/pv_prev_20250524T00Z.csv.gz,1440,1,6.913,7.691,0.0532,0.0646
2025-05-24T06:00:00Z,previsions/2025-05/pv_prev_20250524T06Z.csv.gz,1440,1,7.428,7.692,0.0185,0.0253
2025-05-24T12:00:00Z,previsions/2025-05/pv_prev_20250524T12Z.csv.gz,1440,1,7.747,7.499,0.0205,0.0361
2025-05-24T18:00:00Z,previsions/2025-05/pv_prev_20250524T18Z.csv.gz,1440,1,6.484,7.416,0.0708,0.0964
2025-05-25T00:00:00Z,previsions/2025-05/pv_prev_20250525T00Z.csv.gz,1440,1,7.977,7.418,0.0386,0.0485
2025-05-25T06:00:00Z,previsions/2025-05/pv_prev_20250525T06Z.csv.gz,1440,1,6.868,7.418,0.0374,0.0490
2025-05-25T12:00:00Z,previsions/2025-05/pv_prev_20250525T12Z.csv.gz,1440,1,6.909,7.184,0.0192,0.0289
2025-05-25T18:00:00Z,previsions/2025-05/pv_prev_20250525T18Z.csv.gz,1440,1,7.328,7.415,0.0105,0.0158
2025-05-26T00:00:00Z,previsions/2025-05/pv_prev_20250526T00Z.csv.gz,1440,1,6.918,7.416,0.0345,0.0439
2025-05-26T06:00:00Z,previsions/2025-05/pv_prev_20250526T06Z.csv.gz,1440,1,8.278,7.421,0.0588,0.0772
2025-05-26T12:00:00Z,previsions/2025-05/pv_prev_20250526T12Z.csv.gz,1440,1,7.332,7.936,0.0418,0.0733
2025-05-26T18:00:00Z,previsions/2025-05/pv_prev_20250526T18Z.csv.gz,1440,1,8.319,8.007,0.0225,0.0305
2025-05-27T00:00:00Z,previsions/2025-05/pv_prev_20250527T00Z.csv.gz,1440,1,7.031,8.008,0.0665,0.0830
2025-05-27T06:00:00Z,previsions/2025-05/pv_prev_20250527T06Z.csv.gz,1440,1,7.235,8.009,0.0525,0.0672
2025-05-27T12:00:00Z,previsions/2025-05/pv_prev_20250527T12Z.csv.gz,1440,1,8.003,7.815,0.0272,0.0379
2025-05-27T18:00:00Z,previsions/2025-05/pv_prev_20250527T18Z.csv.gz,1440,1,6.835,7.654,0.0556,0.0690
2025-05-28T00:00:00Z,previsions/2025-05/pv_prev_20250528T00Z.csv.gz,1440,1,7.598,7.655,0.0130,0.0178
2025-05-28T06:00:00Z,previsions/2025-05/pv_prev_20250528T06Z.csv.gz,1440,1,7.898,7.655,0.0189,0.0281
2025-05-28T12:00:00Z,previsions/2025-05/pv_prev_20250528T12Z.csv.gz,1440,1,7.633,7.559,0.0197,0.0259
2025-05-28T18:00:00Z,previsions/2025-05/pv_prev_20250528T18Z.csv.gz,1440,1,8.068,7.733,0.0248,0.0322
2025-05-29T00:00:00Z,previsions/2025-05/pv_prev_20250529T00Z.csv.gz,1440,1,8.223,7.734,0.0334,0.0437
2025-05-29T06:00:00Z,previsions/2025-05/pv_prev_20250529T06Z.csv.gz,1440,1,7.522,7.733,0.0154,0.0217
2025-05-29T12:00:00Z,previsions/2025-05/pv_prev_20250529T12Z.csv.gz,1440,1,6.721,7.708,0.0668,0.0961
2025-05-29T18:00:00Z,previsions/2025-05/pv_prev_20250529T18Z.csv.gz,1440,1,8.147,7.611,0.0364,0.0498
2025-05-30T00:00:00Z,previsions/2025-05/pv_prev_20250530T00Z.csv.gz,1440,1,7.252,7.611,0.0295,0.0443
2025-05-30T06:00:00Z,previsions/2025-05/pv_prev_20250530T06Z.csv.gz,1440,1,6.830,7.489,0.0447,0.0609
2025-05-30T12:00:00Z,previsions/2025-05/pv_prev_20250530T12Z.csv.gz,1440,1,4.001,4.270,0.0225,0.0361
2025-05-30T18:00:00Z,previsions/2025-05/pv_prev_20250530T18Z.csv.gz,1440,1,1.169,1.626,0.0394,0.0509
2025-05-31T00:00:00Z,previsions/2025-05/pv_prev_20250531T00Z.csv.gz,1440,1,1.462,1.594,0.0363,0.0476
2025-05-31T06:00:00Z,previsions/2025-05/pv_prev_20250531T06Z.csv.gz,1440,1,1.721,1.626,0.0125,0.0169
2025-05-31T12:00:00Z,previsions/2025-05/pv_prev_20250531T12Z.csv.gz,1440,1,2.768,2.250,0.0389,0.0616
2025-05-31T18:00:00Z,previsions/2025-05/pv_prev_20250531T18Z.csv.gz,1440,1,2.192,2.804,0.0422,0.0556
2025-06-01T00:00:00Z,previsions/2025-06/pv_prev_20250601T00Z.csv.gz,1440,1,2.670,2.819,0.0172,0.0256
2025-06-01T06:00:00Z,previsions/2025-06/pv_prev_20250601T06Z.csv.gz,1440,1,2.933,2.895,0.0120,0.0179
2025-06-01T12:00:00Z,previsions/2025-06/pv_prev_20250601T12Z.csv.gz,1440,1,1.456,3.539,0.1404,0.2041
2025-06-01T18:00:00Z,previsions/2025-06/pv_prev_20250601T18Z.csv.gz,1440,1,4.423,3.663,0.0532,0.0765
2025-06-02T00:00:00Z,previsions/2025-06/pv_prev_20250602T00Z.csv.gz,1440,1,4.423,3.670,0.0546,0.0814
2025-06-02T06:00:00Z,previsions/2025-06/pv_prev_20250602T06Z.csv.gz,1440,1,3.691,3.572,0.0253,0.0399
2025-06-02T12:00:00Z,previsions/2025-06/pv_prev_20250602T12Z.csv.gz,1440,1,3.314,2.520,0.0540,0.0711
2025-06-02T18:00:00Z,previsions/2025-06/pv_prev_20250602T18Z.csv.gz,1440,1,2.578,1.951,0.0423,0.0536
2025-06-03T00:00:00Z,previsions/2025-06/pv_prev_20250603T00Z.csv.gz,1440,1,1.678,1.932,0.0235,0.0331
2025-06-03T06:00:00Z,previsions/2025-06/pv_prev_20250603T06Z.csv.gz,1440,1,1.930,1.946,0.0115,0.0167
2025-06-03T12:00:00Z,previsions/2025-06/pv_prev_20250603T12Z.csv.gz,1440,1,2.315,2.391,0.0123,0.0186
2025-06-03T18:00:00Z,previsions/2025-06/pv_prev_20250603T18Z.csv.gz,1440,1,2.984,2.771,0.0203,0.0276
2025-06-04T00:00:00Z,previsions/2025-06/pv_prev_20250604T00Z.csv.gz,1440,1,2.098,2.779,0.0459,0.0559
2025-06-04T06:00:00Z,previsions/2025-06/pv_prev_20250604T06Z.csv.gz,1440,1,3.049,2.737,0.0215,0.0273
2025-06-04T12:00:00Z,previsions/2025-06/pv_prev_20250604T12Z.csv.gz,1440,1,1.779,1.871,0.0170,0.0262
2025-06-04T18:00:00Z,previsions/2025-06/pv_prev_20250604T18Z.csv.gz,1440,1,1.544,1.345,0.0177,0.0241
2025-06-05T00:00:00Z,previsions/2025-06/pv_prev_20250605T00Z.csv.gz,1440,1,1.140,1.335,0.0206,0.0299
2025-06-05T06:00:00Z,previsions/2025-06/pv_prev_20250605T06Z.csv.gz,1440,1,1.551,1.409,0.0130,0.0200
2025-06-05T12:00:00Z,previsions/2025-06/pv_prev_20250605T12Z.csv.gz,1440,1,3.525,2.786,0.0543,0.0987
